product_id,name,category_id,price,description,created_at
PROD-00000191,Portable Storage  730,CAT-006-8d6f4037,1148.89,High-quality storage for all your needs. Portable edition with advanced features.,2024-07-06T09:11:06
PROD-00000192,Ultra Cover  620,CAT-007-592f34fa,306.53,High-quality cover for all your needs. Ultra edition with advanced features.,2020-12-21T11:19:52
PROD-00000193,Essential Memory Series 441,CAT-008-da46913e,2665.38,High-quality memory for all your needs. Essential edition with advanced features.,2023-07-09T16:10:35
PROD-00000194,Mini Cover Version 426,CAT-002-1859ba33,944.51,High-quality cover for all your needs. Mini edition with advanced features.,2022-08-28T23:26:47
PROD-00000195,Compact Speaker Edition 977,CAT-003-7208bde3,2063.58,High-quality speaker for all your needs. Compact edition with advanced features.,2024-01-13T11:58:37
PROD-00000196,Basic Tablet Model 96,CAT-007-592f34fa,298.72,High-quality tablet for all your needs. Basic edition with advanced features.,2023-03-03T18:33:48
PROD-00000197,Advanced Keyboard  62,CAT-010-030b3d37,2870.3,High-quality keyboard for all your needs. Advanced edition with advanced features.,2024-10-11T02:08:54
PROD-00000198,Mini Monitor Version 363,CAT-007-592f34fa,2605.59,High-quality monitor for all your needs. Mini edition with advanced features.,2020-06-08T20:05:50
PROD-00000199,Ultra Adapter Edition 361,CAT-002-1859ba33,1737.97,High-quality adapter for all your needs. Ultra edition with advanced features.,2021-10-22T22:57:18
PROD-00000200,Pro Screen Series 868,CAT-002-1859ba33,1056.83,High-quality screen for all your needs. Pro edition with advanced features.,2024-09-24T06:09:36
PROD-00000201,Mini Monitor Edition 588,CAT-004-3c98b695,2423.58,High-quality monitor for all your needs. Mini edition with advanced features.,2024-10-08T20:38:02
PROD-00000202,Advanced Adapter  692,CAT-009-70bb8935,88.49,High-quality adapter for all your needs. Advanced edition with advanced features.,2022-04-10T22:20:52
PROD-00000203,Premium Mouse Edition 720,CAT-005-a929d897,2765.39,High-quality mouse for all your needs. Premium edition with advanced features.,2022-12-26T14:12:13
PROD-00000204,Premium Mouse Series 580,CAT-007-592f34fa,218.05,High-quality mouse for all your needs. Premium edition with advanced features.,2020-04-05T05:57:32
PROD-00000205,Basic Battery Series 386,CAT-007-592f34fa,1366.39,High-quality battery for all your needs. Basic edition with advanced features.,2021-05-04T01:17:10
PROD-00000206,Mini Watch Edition 796,CAT-010-030b3d37,1792.7,High-quality watch for all your needs. Mini edition with advanced features.,2020-06-12T10:47:54
PROD-00000207,Pro Mouse  51,CAT-002-1859ba33,823.58,High-quality mouse for all your needs. Pro edition with advanced features.,2023-08-10T08:49:58
PROD-00000208,Plus Adapter Version 425,CAT-005-a929d897,654.54,High-quality adapter for all your needs. Plus edition with advanced features.,2024-05-10T19:18:35
PROD-00000209,Basic Cable Version 114,CAT-005-a929d897,2037.86,High-quality cable for all your needs. Basic edition with advanced features.,2024-02-20T21:58:04
PROD-00000210,Wireless Watch Model 226,CAT-007-592f34fa,2953.48,High-quality watch for all your needs. Wireless edition with advanced features.,2020-06-19T04:50:20
PROD-00000211,Premium Headphones Edition 969,CAT-004-3c98b695,2304.37,High-quality headphones for all your needs. Premium edition with advanced features.,2022-03-04T20:54:55
PROD-00000212,Ultra Charger Model 8,CAT-008-da46913e,2243.56,High-quality charger for all your needs. Ultra edition with advanced features.,2021-06-29T20:45:15
PROD-00000213,Pro Stand  721,CAT-004-3c98b695,1505.77,High-quality stand for all your needs. Pro edition with advanced features.,2023-01-05T08:37:06
PROD-00000214,Basic Stand Model 447,CAT-001-37321c58,1384.66,High-quality stand for all your needs. Basic edition with advanced features.,2020-08-29T21:51:24
PROD-00000215,Essential Charger  440,CAT-010-030b3d37,1219.21,High-quality charger for all your needs. Essential edition with advanced features.,2023-07-21T17:31:08
PROD-00000216,Ultra Monitor Version 22,CAT-006-8d6f4037,523.89,High-quality monitor for all your needs. Ultra edition with advanced features.,2023-11-30T11:18:40
PROD-00000217,Essential Cable Model 448,CAT-002-1859ba33,737.51,High-quality cable for all your needs. Essential edition with advanced features.,2023-05-29T03:42:08
PROD-00000218,Wireless Tablet Version 892,CAT-005-a929d897,2239.95,High-quality tablet for all your needs. Wireless edition with advanced features.,2021-11-19T09:36:36
PROD-00000219,Mini Mouse Model 523,CAT-002-1859ba33,1596.5,High-quality mouse for all your needs. Mini edition with advanced features.,2021-08-25T10:30:28
PROD-00000220,Smart Cable Edition 745,CAT-003-7208bde3,716.43,High-quality cable for all your needs. Smart edition with advanced features.,2021-03-30T23:40:21
PROD-00000221,Ultra Headphones Series 617,CAT-003-7208bde3,2283.03,High-quality headphones for all your needs. Ultra edition with advanced features.,2020-08-22T02:44:50
PROD-00000222,Pro Screen Version 773,CAT-010-030b3d37,2282.02,High-quality screen for all your needs. Pro edition with advanced features.,2023-10-26T16:48:07
PROD-00000223,Compact Storage  331,CAT-006-8d6f4037,461.35,High-quality storage for all your needs. Compact edition with advanced features.,2020-07-31T03:47:33
PROD-00000224,Plus Cover Edition 816,CAT-005-a929d897,1778.34,High-quality cover for all your needs. Plus edition with advanced features.,2022-12-29T10:42:50
PROD-00000225,Wireless Tablet Edition 473,CAT-008-da46913e,122.44,High-quality tablet for all your needs. Wireless edition with advanced features.,2023-02-19T15:04:05
PROD-00000226,Essential Watch Model 661,CAT-002-1859ba33,1848.87,High-quality watch for all your needs. Essential edition with advanced features.,2024-04-24T09:43:01
PROD-00000227,Max Cover  568,CAT-001-37321c58,1354.69,High-quality cover for all your needs. Max edition with advanced features.,2024-11-11T01:48:43
PROD-00000228,Compact Headphones Edition 620,CAT-008-da46913e,1509.08,High-quality headphones for all your needs. Compact edition with advanced features.,2020-07-11T05:38:15
PROD-00000229,Plus Monitor Edition 732,CAT-002-1859ba33,1518.59,High-quality monitor for all your needs. Plus edition with advanced features.,2021-06-20T02:55:30
PROD-00000230,Premium Camera Version 450,CAT-009-70bb8935,1573.01,High-quality camera for all your needs. Premium edition with advanced features.,2021-05-08T04:58:31
PROD-00000231,Mini Cable Edition 397,CAT-007-592f34fa,2325.64,High-quality cable for all your needs. Mini edition with advanced features.,2020-06-11T16:39:20
PROD-00000232,Advanced Charger Model 338,CAT-002-1859ba33,1678.3,High-quality charger for all your needs. Advanced edition with advanced features.,2023-04-16T00:18:58
PROD-00000233,Ultra Speaker  895,CAT-003-7208bde3,1006.74,High-quality speaker for all your needs. Ultra edition with advanced features.,2024-12-15T12:12:27
PROD-00000234,Compact Keyboard Edition 318,CAT-007-592f34fa,395.56,High-quality keyboard for all your needs. Compact edition with advanced features.,2020-09-20T05:06:27
PROD-00000235,Ultra Memory Version 659,CAT-006-8d6f4037,2441.41,High-quality memory for all your needs. Ultra edition with advanced features.,2024-06-23T10:43:56
PROD-00000236,Basic Case  371,CAT-001-37321c58,1094.16,High-quality case for all your needs. Basic edition with advanced features.,2021-07-14T01:22:38
PROD-00000237,Elite Charger Version 197,CAT-004-3c98b695,2999.92,High-quality charger for all your needs. Elite edition with advanced features.,2021-04-26T09:32:59
PROD-00000238,Basic Watch Model 520,CAT-009-70bb8935,2507.0,High-quality watch for all your needs. Basic edition with advanced features.,2024-06-23T21:02:39
PROD-00000239,Premium Charger  135,CAT-010-030b3d37,1136.38,High-quality charger for all your needs. Premium edition with advanced features.,2021-05-19T02:01:44
PROD-00000240,Pro Adapter Series 739,CAT-008-da46913e,140.63,High-quality adapter for all your needs. Pro edition with advanced features.,2023-02-05T20:07:58
PROD-00000241,Compact Camera Version 626,CAT-005-a929d897,2259.64,High-quality camera for all your needs. Compact edition with advanced features.,2023-10-26T18:29:42
PROD-00000242,Elite Memory Series 317,CAT-008-da46913e,2712.87,High-quality memory for all your needs. Elite edition with advanced features.,2021-08-25T18:53:41
PROD-00000243,Mini Storage Version 473,CAT-005-a929d897,2336.58,High-quality storage for all your needs. Mini edition with advanced features.,2024-04-11T11:26:27
PROD-00000244,Wireless Case Series 837,CAT-004-3c98b695,2405.76,High-quality case for all your needs. Wireless edition with advanced features.,2021-03-05T23:44:32
PROD-00000245,Essential Speaker Model 657,CAT-008-da46913e,2623.6,High-quality speaker for all your needs. Essential edition with advanced features.,2024-09-18T21:33:17
PROD-00000246,Smart Monitor  872,CAT-002-1859ba33,862.33,High-quality monitor for all your needs. Smart edition with advanced features.,2021-05-13T01:45:15
PROD-00000247,Ultra Cover  151,CAT-007-592f34fa,284.21,High-quality cover for all your needs. Ultra edition with advanced features.,2021-11-20T20:21:13
PROD-00000248,Essential Cover Edition 953,CAT-001-37321c58,1250.53,High-quality cover for all your needs. Essential edition with advanced features.,2023-05-16T17:45:00
PROD-00000249,Wireless Cable Series 396,CAT-002-1859ba33,1130.98,High-quality cable for all your needs. Wireless edition with advanced features.,2020-03-28T13:48:56
PROD-00000250,Mini Monitor Edition 811,CAT-003-7208bde3,421.41,High-quality monitor for all your needs. Mini edition with advanced features.,2022-06-10T07:16:41
PROD-00000251,Smart Screen Series 778,CAT-008-da46913e,1351.31,High-quality screen for all your needs. Smart edition with advanced features.,2020-01-17T07:33:26
PROD-00000252,Smart Tablet Model 263,CAT-004-3c98b695,2506.53,High-quality tablet for all your needs. Smart edition with advanced features.,2024-09-01T01:48:36
PROD-00000253,Standard Adapter  434,CAT-002-1859ba33,2330.75,High-quality adapter for all your needs. Standard edition with advanced features.,2022-01-08T07:44:23
PROD-00000254,Ultra Monitor Model 245,CAT-007-592f34fa,1920.46,High-quality monitor for all your needs. Ultra edition with advanced features.,2023-11-21T04:51:43
PROD-00000255,Basic Monitor Version 612,CAT-009-70bb8935,59.13,High-quality monitor for all your needs. Basic edition with advanced features.,2024-05-20T05:11:59
PROD-00000256,Portable Camera Series 299,CAT-007-592f34fa,14.67,High-quality camera for all your needs. Portable edition with advanced features.,2023-01-01T03:52:14
PROD-00000257,Elite Storage Version 192,CAT-002-1859ba33,1575.21,High-quality storage for all your needs. Elite edition with advanced features.,2023-01-25T08:33:54
PROD-00000258,Basic Battery  520,CAT-009-70bb8935,1666.9,High-quality battery for all your needs. Basic edition with advanced features.,2023-04-28T02:20:25
PROD-00000259,Essential Screen Model 651,CAT-007-592f34fa,2943.3,High-quality screen for all your needs. Essential edition with advanced features.,2022-02-27T01:32:03
PROD-00000260,Standard Laptop Edition 808,CAT-002-1859ba33,1040.95,High-quality laptop for all your needs. Standard edition with advanced features.,2020-11-18T01:44:17
PROD-00000261,Advanced Storage Edition 137,CAT-001-37321c58,1063.36,High-quality storage for all your needs. Advanced edition with advanced features.,2022-11-17T19:54:47
PROD-00000262,Essential Mouse Version 713,CAT-008-da46913e,1898.88,High-quality mouse for all your needs. Essential edition with advanced features.,2021-02-22T23:20:14
PROD-00000263,Basic Cover Model 301,CAT-004-3c98b695,140.97,High-quality cover for all your needs. Basic edition with advanced features.,2021-09-11T17:32:55
PROD-00000264,Smart Phone Edition 956,CAT-005-a929d897,1550.99,High-quality phone for all your needs. Smart edition with advanced features.,2024-08-14T03:18:12
PROD-00000265,Plus Speaker Model 772,CAT-004-3c98b695,865.46,High-quality speaker for all your needs. Plus edition with advanced features.,2020-05-28T12:31:36
PROD-00000266,Essential Charger Edition 128,CAT-006-8d6f4037,1316.47,High-quality charger for all your needs. Essential edition with advanced features.,2023-05-27T19:47:07
PROD-00000267,Standard Cover Version 348,CAT-003-7208bde3,1493.64,High-quality cover for all your needs. Standard edition with advanced features.,2024-03-25T18:01:58
PROD-00000268,Mini Battery Edition 821,CAT-002-1859ba33,2183.96,High-quality battery for all your needs. Mini edition with advanced features.,2020-09-02T05:13:26
PROD-00000269,Max Adapter Series 559,CAT-005-a929d897,970.41,High-quality adapter for all your needs. Max edition with advanced features.,2020-09-05T18:22:15
PROD-00000270,Mini Watch Edition 457,CAT-010-030b3d37,2155.8,High-quality watch for all your needs. Mini edition with advanced features.,2021-06-01T17:56:04
PROD-00000271,Standard Cover Edition 458,CAT-001-37321c58,2183.17,High-quality cover for all your needs. Standard edition with advanced features.,2022-12-31T08:43:39
PROD-00000272,Portable Case Edition 655,CAT-001-37321c58,234.36,High-quality case for all your needs. Portable edition with advanced features.,2023-06-16T01:13:48
PROD-00000273,Mini Battery Series 976,CAT-001-37321c58,436.9,High-quality battery for all your needs. Mini edition with advanced features.,2023-09-23T08:32:02
PROD-00000274,Premium Keyboard Model 242,CAT-006-8d6f4037,1092.82,High-quality keyboard for all your needs. Premium edition with advanced features.,2024-10-28T08:49:35
PROD-00000275,Premium Adapter Series 696,CAT-008-da46913e,2846.97,High-quality adapter for all your needs. Premium edition with advanced features.,2023-03-01T19:19:41
PROD-00000276,Plus Tablet  141,CAT-009-70bb8935,1107.17,High-quality tablet for all your needs. Plus edition with advanced features.,2022-09-03T18:16:39
PROD-00000277,Compact Speaker Series 984,CAT-002-1859ba33,87.47,High-quality speaker for all your needs. Compact edition with advanced features.,2021-08-01T00:44:52
